ID,LEVEL_ID,ELEVATION,HEIGHT,THICKNESS,VOLUME
"162719","162647","0","3300","100","0.2545"
"162720","162647","0","3300","100","0.31"
"162721","162647","0","3300","100","0.217"
"162722","162647","0","3300","100","0.155"
"162723","162647","0","3300","100","0.2545"
"162724","162647","0","3300","100","0.31"
"162725","162647","0","3300","100","0.217"
"162726","162647","0","3300","100","0.155"
"162727","162647","0","3300","100","0.2545"
"162728","162647","0","3300","100","1.128"
"162729","162647","0","3300","100","0.8525"
"162730","162647","0","3300","100","0.3875"
"162731","162647","0","3300","100","0.6355"
"162732","162647","0","3300","200","2.976"
"162733","162647","0","3300","100","0.5645"
"162734","162647","0","3300","100","0.6045"
"162735","162647","0","3300","100","0.5025"
"162736","162647","0","3300","100","0.6045"
"162737","162647","0","3300","100","0.5025"
"162738","162647","0","3300","100","0.369"
"162739","162647","0","3300","100","0.369"
"162740","162647","0","3300","100","0.738"
"162741","162647","0","3300","100","2.012"
"162742","162647","0","3300","200","2.976"
"162743","162647","0","3300","100","0.31"
"162744","162647","0","3300","100","0.217"
"162745","162647","0","3300","100","0.155"
"162746","162647","0","3300","100","0.2545"
"162747","162647","0","3300","100","0.31"
"162748","162647","0","3300","100","0.217"
"162749","162647","0","3300","100","0.155"
"162750","162647","0","3300","100","0.2545"
"162751","162647","0","3300","100","1.776"
"162752","162647","0","3300","100","0.527"
"162753","162647","0","3300","100","0.1705"
"162754","162647","0","3300","100","0.2015"
"162755","162647","0","3300","100","0.431"
"162756","162647","0","3300","100","0.431"
"162757","162647","0","3300","100","0.6355"
"162758","162647","0","3300","100","0.5025"
"162759","162647","0","3300","100","0.6355"
"162760","162647","0","3300","100","0.5025"
"162761","162647","0","3300","200","2.976"
"162762","162647","0","3300","200","2.976"
"162763","162647","0","3300","100","0.6355"
"162764","162647","0","3300","100","0.5645"
"162765","162647","0","3300","100","0.524"
"162766","162647","0","3300","100","0.6355"
"162767","162647","0","3300","100","0.5025"
"162768","162647","0","3300","100","0.6355"
"162769","162647","0","3300","100","0.5645"
"162770","162647","0","3300","100","0.738"
"162771","162647","0","3300","100","0.738"
"162772","162647","0","3300","200","2.976"
"162773","162647","0","3300","100","0.31"
"162774","162647","0","3300","100","0.217"
"162775","162647","0","3300","100","0.155"
"162776","162647","0","3300","100","0.2545"
"162777","162647","0","3300","100","0.31"
"162778","162647","0","3300","100","0.217"
"162779","162647","0","3300","100","0.155"
"162780","162647","0","3300","100","0.2545"
"162781","162647","0","3300","100","0.738"
"162782","162647","0","3300","100","0.31"
"162783","162647","0","3300","100","0.217"
"162784","162647","0","3300","100","0.155"
"162785","162647","0","3300","100","0.2545"
"162786","162647","0","3300","100","0.31"
"162787","162647","0","3300","100","0.217"
"162788","162647","0","3300","100","0.155"
"162789","162647","0","3300","100","0.2545"
"162790","162647","0","3300","100","2.201"
"162791","162647","0","3300","100","0.3565"
"162792","162647","0","3300","100","0.217"
"162793","162647","0","3300","100","0.155"
"162794","162647","0","3300","100","0.2545"
"162795","162648","0","3300","400","15.847"
"162796","162648","0","3300","400","45.7897"
"162797","162648","0","3300","400","15.3443"
"162798","162648","0","3300","200","4.488"
"162799","162648","0","3300","200","3.391"
"162800","162648","0","3300","200","3.053"
"162801","162648","0","3300","200","4.457"
"162802","162648","0","3300","200","4.488"
"162803","162648","0","3300","200","1.855"
"162804","162648","0","3300","200","4.567"
"162805","162648","0","3300","200","3.315"
"162806","162648","0","3300","200","3.122"
"162807","162648","0","3300","100","0.924"
"162808","162648","0","3300","100","0.924"
"162809","162648","0","3300","200","1.848"
"162810","162648","0","3300","100","2.232"
"162811","162648","0","3300","100","0.837"
"162812","162648","0","3300","100","0.3875"
"162813","162648","0","3300","200","2.976"
"162814","162648","0","3300","100","2.201"
"162815","162648","0","3300","500","5.58"
"162816","162648","0","3300","500","3.255"
"162817","162648","0","3300","400","48.756"
"162818","162648","0","3300","500","5.58"
"162819","162648","0","3300","500","3.255"
"162820","162648","0","3300","500","5.58"
"162821","162648","0","3300","500","3.255"
"162822","162648","0","3300","500","5.58"
"162823","162648","0","3300","500","3.255"
"162824","162648","0","3300","500","5.58"
"162825","162648","0","3300","500","3.255"
"162826","162648","0","3300","500","5.58"
"162827","162648","0","3300","500","3.255"
"162828","162648","0","3300","500","2.79"
"162829","162648","0","3300","200","4.433"
"162830","162648","0","3300","500","2.79"
"162831","162648","0","3300","200","4.433"
"162832","162648","0","3300","500","2.79"
"162833","162648","0","3300","500","5.58"
"162834","162648","0","3300","500","3.255"
"162835","162648","0","3300","500","5.58"
"162836","162648","0","3300","500","3.255"
"162837","162648","0","3300","500","5.58"
"162838","162648","0","3300","500","3.255"
"162839","162648","0","3300","100","0.431"
"162840","162648","0","3300","100","0.431"
"162841","162648","0","3300","100","0.738"
"162842","162648","0","3300","100","2.201"
"162843","162648","0","3300","200","2.976"
"162844","162648","0","3300","100","0.31"
"162845","162648","0","3300","100","0.217"
"162846","162648","0","3300","100","0.155"
"162847","162648","0","3300","100","0.2545"
"162848","162648","0","3300","100","0.31"
"162849","162648","0","3300","100","0.217"
"162850","162648","0","3300","100","0.155"
"162851","162648","0","3300","100","0.2545"
"162852","162648","0","3300","100","0.31"
"162853","162648","0","3300","100","0.217"
"162854","162648","0","3300","100","0.155"
"162855","162648","0","3300","100","0.2545"
"162856","162648","0","3300","200","2.976"
"162857","162648","0","3300","100","0.738"
"162858","162648","0","3300","100","2.201"
"162859","162648","0","3300","200","2.976"
"162860","162648","0","3300","100","0.31"
"162861","162648","0","3300","100","0.217"
"162862","162648","0","3300","100","0.155"
"162863","162648","0","3300","100","0.2545"
"162864","162648","0","3300","100","0.31"
"162865","162648","0","3300","100","0.217"
"162866","162648","0","3300","100","0.155"
"162867","162648","0","3300","100","0.2545"
"162868","162648","0","3300","100","0.31"
"162869","162648","0","3300","100","0.217"
"162870","162648","0","3300","100","0.155"
"162871","162648","0","3300","100","0.2545"
"162872","162648","0","3300","100","1.128"
"162873","162648","0","3300","100","0.8525"
"162874","162648","0","3300","100","0.3875"
"162875","162648","0","3300","100","0.6355"
"162876","162648","0","3300","200","2.976"
"162877","162648","0","3300","100","0.5645"
"162878","162648","0","3300","100","0.6045"
"162879","162648","0","3300","100","0.5025"
"162880","162648","0","3300","100","0.6045"
"162881","162648","0","3300","100","0.5025"
"162882","162648","0","3300","100","0.369"
"162883","162648","0","3300","100","0.369"
"162884","162648","0","3300","100","0.738"
"162885","162648","0","3300","100","2.012"
"162886","162648","0","3300","200","2.976"
"162887","162648","0","3300","100","0.31"
"162888","162648","0","3300","100","0.217"
"162889","162648","0","3300","100","0.155"
"162890","162648","0","3300","100","0.2545"
"162891","162648","0","3300","100","0.31"
"162892","162648","0","3300","100","0.217"
"162893","162648","0","3300","100","0.155"
"162894","162648","0","3300","100","0.2545"
"162895","162648","0","3300","100","1.776"
"162896","162648","0","3300","100","0.527"
"162897","162648","0","3300","100","0.1705"
"162898","162648","0","3300","100","0.2015"
"162899","162648","0","3300","100","0.431"
"162900","162648","0","3300","100","0.431"
"162901","162648","0","3300","100","0.6355"
"162902","162648","0","3300","100","0.5025"
"162903","162648","0","3300","100","0.6355"
"162904","162648","0","3300","100","0.5025"
"162905","162648","0","3300","200","2.976"
"162906","162648","0","3300","200","2.976"
"162907","162648","0","3300","100","0.6355"
"162908","162648","0","3300","100","0.5645"
"162909","162648","0","3300","100","0.524"
"162910","162648","0","3300","100","0.6355"
"162911","162648","0","3300","100","0.5025"
"162912","162648","0","3300","100","0.6355"
"162913","162648","0","3300","100","0.5645"
"162914","162648","0","3300","100","0.738"
"162915","162648","0","3300","100","0.738"
"162916","162648","0","3300","200","2.976"
"162917","162648","0","3300","100","0.31"
"162918","162648","0","3300","100","0.217"
"162919","162648","0","3300","100","0.155"
"162920","162648","0","3300","100","0.2545"
"162921","162648","0","3300","100","0.31"
"162922","162648","0","3300","100","0.217"
"162923","162648","0","3300","100","0.155"
"162924","162648","0","3300","100","0.2545"
"162925","162648","0","3300","100","0.738"
"162926","162648","0","3300","100","0.31"
"162927","162648","0","3300","100","0.217"
"162928","162648","0","3300","100","0.155"
"162929","162648","0","3300","100","0.2545"
"162930","162648","0","3300","100","0.31"
"162931","162648","0","3300","100","0.217"
"162932","162648","0","3300","100","0.155"
"162933","162648","0","3300","100","0.2545"
"162934","162648","0","3300","100","2.201"
"162935","162648","0","3300","100","0.3565"
"162936","162648","0","3300","100","0.217"
"162937","162648","0","3300","100","0.155"
"162938","162648","0","3300","100","0.2545"
"162939","162649","0","3300","400","15.847"
"162940","162649","0","3300","400","45.7897"
"162941","162649","0","3300","400","16.9717"
"162942","162649","0","3300","200","4.488"
"162943","162649","0","3300","200","3.391"
"162944","162649","0","3300","200","3.053"
"162945","162649","0","3300","200","4.457"
"162946","162649","0","3300","200","4.488"
"162947","162649","0","3300","200","1.855"
"162948","162649","0","3300","200","4.567"
"162949","162649","0","3300","200","3.315"
"162950","162649","0","3300","200","3.122"
"162951","162649","0","3300","100","0.924"
"162952","162649","0","3300","100","0.924"
"162953","162649","0","3300","200","1.848"
"162954","162649","0","3300","100","2.232"
"162955","162649","0","3300","100","0.837"
"162956","162649","0","3300","100","0.3875"
"162957","162649","0","3300","200","2.976"
"162958","162649","0","3300","100","2.201"
"162959","162649","0","3300","500","5.58"
"162960","162649","0","3300","500","3.255"
"162961","162649","0","3300","400","48.134"
"162962","162649","0","3300","500","5.58"
"162963","162649","0","3300","500","3.255"
"162964","162649","0","3300","500","5.58"
"162965","162649","0","3300","500","3.255"
"162966","162649","0","3300","500","5.58"
"162967","162649","0","3300","500","3.255"
"162968","162649","0","3300","500","5.58"
"162969","162649","0","3300","500","3.255"
"162970","162649","0","3300","500","5.58"
"162971","162649","0","3300","500","3.255"
"162972","162649","0","3300","500","2.79"
"162973","162649","0","3300","200","4.433"
"162974","162649","0","3300","500","2.79"
"162975","162649","0","3300","200","4.433"
"162976","162649","0","3300","500","2.79"
"162977","162649","0","3300","500","5.58"
"162978","162649","0","3300","500","3.255"
"162979","162649","0","3300","500","5.58"
"162980","162649","0","3300","500","3.255"
"162981","162649","0","3300","500","5.58"
"162982","162649","0","3300","500","3.255"
"162983","162649","0","3300","100","0.431"
"162984","162649","0","3300","100","0.431"
"162985","162649","0","3300","100","0.738"
"162986","162649","0","3300","100","2.201"
"162987","162649","0","3300","200","2.976"
"162988","162649","0","3300","100","0.31"
"162989","162649","0","3300","100","0.217"
"162990","162649","0","3300","100","0.155"
"162991","162649","0","3300","100","0.2545"
"162992","162649","0","3300","100","0.31"
"162993","162649","0","3300","100","0.217"
"162994","162649","0","3300","100","0.155"
"162995","162649","0","3300","100","0.2545"
"162996","162649","0","3300","100","0.31"
"162997","162649","0","3300","100","0.217"
"162998","162649","0","3300","100","0.155"
"162999","162649","0","3300","100","0.2545"
"163000","162649","0","3300","200","2.976"
"163001","162649","0","3300","100","0.738"
"163002","162649","0","3300","100","2.201"
"163003","162649","0","3300","200","2.976"
"163004","162649","0","3300","100","0.31"
"163005","162649","0","3300","100","0.217"
"163006","162649","0","3300","100","0.155"
"163007","162649","0","3300","100","0.2545"
"163008","162649","0","3300","100","0.31"
"163009","162649","0","3300","100","0.217"
"163010","162649","0","3300","100","0.155"
"163011","162649","0","3300","100","0.2545"
"163012","162649","0","3300","100","0.31"
"163013","162649","0","3300","100","0.217"
"163014","162649","0","3300","100","0.155"
"163015","162649","0","3300","100","0.2545"
"163016","162649","0","3300","100","1.128"
"163017","162649","0","3300","100","0.8525"
"163018","162649","0","3300","100","0.3875"
"163019","162649","0","3300","100","0.6355"
"163020","162649","0","3300","200","2.976"
"163021","162649","0","3300","100","0.5645"
"163022","162649","0","3300","100","0.6045"
"163023","162649","0","3300","100","0.5025"
"163024","162649","0","3300","100","0.6045"
"163025","162649","0","3300","100","0.5025"
"163026","162649","0","3300","100","0.369"
"163027","162649","0","3300","100","0.369"
"163028","162649","0","3300","100","0.738"
"163029","162649","0","3300","100","2.012"
"163030","162649","0","3300","200","2.976"
"163031","162649","0","3300","100","0.31"
"163032","162649","0","3300","100","0.217"
"163033","162649","0","3300","100","0.155"
"163034","162649","0","3300","100","0.2545"
"163035","162649","0","3300","100","0.31"
"163036","162649","0","3300","100","0.217"
"163037","162649","0","3300","100","0.155"
"163038","162649","0","3300","100","0.2545"
"163039","162649","0","3300","100","1.776"
"163040","162649","0","3300","100","0.527"
"163041","162649","0","3300","100","0.1705"
"163042","162649","0","3300","100","0.2015"
"163043","162649","0","3300","100","0.431"
"163044","162649","0","3300","100","0.431"
"163045","162649","0","3300","100","0.6355"
"163046","162649","0","3300","100","0.5025"
"163047","162649","0","3300","100","0.6355"
"163048","162649","0","3300","100","0.5025"
"163049","162649","0","3300","200","2.976"
"163050","162649","0","3300","200","2.976"
"163051","162649","0","3300","100","0.6355"
"163052","162649","0","3300","100","0.5645"
"163053","162649","0","3300","100","0.524"
"163054","162649","0","3300","100","0.6355"
"163055","162649","0","3300","100","0.5025"
"163056","162649","0","3300","100","0.6355"
"163057","162649","0","3300","100","0.5645"
"163058","162649","0","3300","100","0.738"
"163059","162649","0","3300","100","0.738"
"163060","162649","0","3300","200","2.976"
"163061","162649","0","3300","100","0.31"
"163062","162649","0","3300","100","0.217"
"163063","162649","0","3300","100","0.155"
"163064","162649","0","3300","100","0.2545"
"163065","162649","0","3300","100","0.31"
"163066","162649","0","3300","100","0.217"
"163067","162649","0","3300","100","0.155"
"163068","162649","0","3300","100","0.2545"
"163069","162649","0","3300","100","0.738"
"163070","162649","0","3300","100","0.31"
"163071","162649","0","3300","100","0.217"
"163072","162649","0","3300","100","0.155"
"163073","162649","0","3300","100","0.2545"
"163074","162649","0","3300","100","0.31"
"163075","162649","0","3300","100","0.217"
"163076","162649","0","3300","100","0.155"
"163077","162649","0","3300","100","0.2545"
"163078","162649","0","3300","100","2.201"
"163079","162649","0","3300","100","0.3565"
"163080","162649","0","3300","100","0.217"
"163081","162649","0","3300","100","0.155"
"163082","162649","0","3300","100","0.2545"
"163083","162650","0","3300","400","15.847"
"163084","162650","0","3300","400","47.106"
"163085","162650","0","3300","400","16.6607"
"163086","162650","0","3300","200","4.488"
"163087","162650","0","3300","200","3.391"
"163088","162650","0","3300","200","3.053"
"163089","162650","0","3300","200","4.457"
"163090","162650","0","3300","200","4.488"
"163091","162650","0","3300","200","1.855"
"163092","162650","0","3300","200","4.567"
"163093","162650","0","3300","200","3.315"
"163094","162650","0","3300","200","3.122"
"163095","162650","0","3300","100","0.924"
"163096","162650","0","3300","100","0.924"
"163097","162650","0","3300","200","1.848"
"163098","162650","0","3300","100","2.232"
"163099","162650","0","3300","100","0.837"
"163100","162650","0","3300","100","0.3875"
"163101","162650","0","3300","200","2.976"
"163102","162650","0","3300","100","2.201"
"163103","162650","0","3300","500","5.58"
"163104","162650","0","3300","500","3.255"
"163105","162650","0","3300","400","43.8018"
"163106","162650","0","3300","500","5.58"
"163107","162650","0","3300","500","3.255"
"163108","162650","0","3300","500","5.58"
"163109","162650","0","3300","500","3.255"
"163110","162650","0","3300","500","5.58"
"163111","162650","0","3300","500","3.255"
"163112","162650","0","3300","500","5.58"
"163113","162650","0","3300","500","3.255"
"163114","162650","0","3300","500","5.58"
"163115","162650","0","3300","500","3.255"
"163116","162650","0","3300","500","2.79"
"163117","162650","0","3300","200","4.433"
"163118","162650","0","3300","500","2.79"
"163119","162650","0","3300","200","4.433"
"163120","162650","0","3300","500","2.79"
"163121","162650","0","3300","500","5.58"
"163122","162650","0","3300","500","3.255"
"163123","162650","0","3300","500","5.58"
"163124","162650","0","3300","500","3.255"
"163125","162650","0","3300","500","5.58"
"163126","162650","0","3300","500","3.255"
"163127","162650","0","3300","100","0.431"
"163128","162650","0","3300","100","0.431"
"163129","162650","0","3300","100","0.738"
"163130","162650","0","3300","100","2.201"
"163131","162650","0","3300","200","2.976"
"163132","162650","0","3300","100","0.31"
"163133","162650","0","3300","100","0.217"
"163134","162650","0","3300","100","0.155"
"163135","162650","0","3300","100","0.2545"
"163136","162650","0","3300","100","0.31"
"163137","162650","0","3300","100","0.217"
"163138","162650","0","3300","100","0.155"
"163139","162650","0","3300","100","0.2545"
"163140","162650","0","3300","100","0.31"
"163141","162650","0","3300","100","0.217"
"163142","162650","0","3300","100","0.155"
"163143","162650","0","3300","100","0.2545"
"163144","162650","0","3300","200","2.976"
"163145","162650","0","3300","100","0.738"
"163146","162650","0","3300","100","2.201"
"163147","162650","0","3300","200","2.976"
"163148","162650","0","3300","100","0.31"
"163149","162650","0","3300","100","0.217"
"163150","162650","0","3300","100","0.155"
"163151","162650","0","3300","100","0.2545"
"163152","162650","0","3300","100","0.31"
"163153","162650","0","3300","100","0.217"
"163154","162650","0","3300","100","0.155"
"163155","162650","0","3300","100","0.2545"
"163156","162650","0","3300","100","0.31"
"163157","162650","0","3300","100","0.217"
"163158","162650","0","3300","100","0.155"
"163159","162650","0","3300","100","0.2545"
"163160","162650","0","3300","100","1.128"
"163161","162650","0","3300","100","0.8525"
"163162","162650","0","3300","100","0.3875"
"163163","162650","0","3300","100","0.6355"
"163164","162650","0","3300","200","2.976"
"163165","162650","0","3300","100","0.5645"
"163166","162650","0","3300","100","0.6045"
"163167","162650","0","3300","100","0.5025"
"163168","162650","0","3300","100","0.6045"
"163169","162650","0","3300","100","0.5025"
"163170","162650","0","3300","100","0.369"
"163171","162650","0","3300","100","0.369"
"163172","162650","0","3300","100","0.738"
"163173","162650","0","3300","100","2.012"
"163174","162650","0","3300","200","2.976"
"163175","162650","0","3300","100","0.31"
"163176","162650","0","3300","100","0.217"
"163177","162650","0","3300","100","0.155"
"163178","162650","0","3300","100","0.2545"
"163179","162650","0","3300","100","0.31"
"163180","162650","0","3300","100","0.217"
"163181","162650","0","3300","100","0.155"
"163182","162650","0","3300","100","0.2545"
"163183","162650","0","3300","100","1.776"
"163184","162650","0","3300","100","0.527"
"163185","162650","0","3300","100","0.1705"
"163186","162650","0","3300","100","0.2015"
"163187","162650","0","3300","100","0.431"
"163188","162650","0","3300","100","0.431"
"163189","162650","0","3300","100","0.6355"
"163190","162650","0","3300","100","0.5025"
"163191","162650","0","3300","100","0.6355"
"163192","162650","0","3300","100","0.5025"
"163193","162650","0","3300","200","2.976"
"163194","162650","0","3300","200","2.976"
"163195","162650","0","3300","100","0.6355"
"163196","162650","0","3300","100","0.5645"
"163197","162650","0","3300","100","0.524"
"163198","162650","0","3300","100","0.6355"
"163199","162650","0","3300","100","0.5025"
"163200","162650","0","3300","100","0.6355"
"163201","162650","0","3300","100","0.5645"
"163202","162650","0","3300","100","0.738"
"163203","162650","0","3300","100","0.738"
"163204","162650","0","3300","200","2.976"
"163205","162650","0","3300","100","0.31"
"163206","162650","0","3300","100","0.217"
"163207","162650","0","3300","100","0.155"
"163208","162650","0","3300","100","0.2545"
"163209","162650","0","3300","100","0.31"
"163210","162650","0","3300","100","0.217"
"163211","162650","0","3300","100","0.155"
"163212","162650","0","3300","100","0.2545"
"163213","162650","0","3300","100","0.738"
"163214","162650","0","3300","100","0.31"
"163215","162650","0","3300","100","0.217"
"163216","162650","0","3300","100","0.155"
"163217","162650","0","3300","100","0.2545"
"163218","162650","0","3300","100","0.31"
"163219","162650","0","3300","100","0.217"
"163220","162650","0","3300","100","0.155"
"163221","162650","0","3300","100","0.2545"
"163222","162650","0","3300","100","2.201"
"163223","162650","0","3300","100","0.3565"
"163224","162650","0","3300","100","0.217"
"163225","162650","0","3300","100","0.155"
"163226","162650","0","3300","100","0.2545"
"164107","164099","0","3300","400","15.3443"
"164108","164099","0","3300","400","45.6703"
"164109","164099","0","3300","400","15.3443"
"164110","164099","0","3300","200","4.488"
"164111","164099","0","3300","200","3.391"
"164112","164099","0","3300","200","3.053"
"164113","164099","0","3300","200","4.457"
"164114","164099","0","3300","200","4.488"
"164115","164099","0","3300","200","1.855"
"164116","164099","0","3300","200","4.567"
"164117","164099","0","3300","200","3.315"
"164118","164099","0","3300","200","3.122"
"164119","164099","0","3300","100","0.924"
"164120","164099","0","3300","100","0.924"
"164121","164099","0","3300","200","1.848"
"164122","164099","0","3300","100","2.232"
"164123","164099","0","3300","100","0.837"
"164124","164099","0","3300","100","0.3875"
"164125","164099","0","3300","200","2.976"
"164126","164099","0","3300","100","2.201"
"164127","164099","0","3300","500","5.58"
"164128","164099","0","3300","500","3.255"
"164129","164099","0","3300","400","45.693"
"164130","164099","0","3300","500","5.58"
"164131","164099","0","3300","500","3.255"
"164132","164099","0","3300","500","5.58"
"164133","164099","0","3300","500","3.255"
"164134","164099","0","3300","500","5.58"
"164135","164099","0","3300","500","3.255"
"164136","164099","0","3300","500","5.58"
"164137","164099","0","3300","500","3.255"
"164138","164099","0","3300","500","5.58"
"164139","164099","0","3300","500","3.255"
"164140","164099","0","3300","500","2.79"
"164141","164099","0","3300","200","4.433"
"164142","164099","0","3300","500","2.79"
"164143","164099","0","3300","200","4.433"
"164144","164099","0","3300","500","2.79"
"164145","164099","0","3300","500","5.58"
"164146","164099","0","3300","500","3.255"
"164147","164099","0","3300","500","5.58"
"164148","164099","0","3300","500","3.255"
"164149","164099","0","3300","500","5.58"
"164150","164099","0","3300","500","3.255"
"164151","164099","0","3300","100","0.431"
"164152","164099","0","3300","100","0.431"
"164153","164099","0","3300","100","0.738"
"164154","164099","0","3300","100","2.201"
"164155","164099","0","3300","200","2.976"
"164156","164099","0","3300","100","0.31"
"164157","164099","0","3300","100","0.217"
"164158","164099","0","3300","100","0.155"
"164159","164099","0","3300","100","0.2545"
"164160","164099","0","3300","100","0.31"
"164161","164099","0","3300","100","0.217"
"164162","164099","0","3300","100","0.155"
"164163","164099","0","3300","100","0.2545"
"164164","164099","0","3300","100","0.31"
"164165","164099","0","3300","100","0.217"
"164166","164099","0","3300","100","0.155"
"164167","164099","0","3300","100","0.2545"
"164168","164099","0","3300","200","2.976"
"164169","164099","0","3300","100","0.738"
"164170","164099","0","3300","100","2.201"
"164171","164099","0","3300","200","2.976"
"164172","164099","0","3300","100","0.31"
"164173","164099","0","3300","100","0.217"
"164174","164099","0","3300","100","0.155"
"164175","164099","0","3300","100","0.2545"
"164176","164099","0","3300","100","0.31"
"164177","164099","0","3300","100","0.217"
"164178","164099","0","3300","100","0.155"
"164179","164099","0","3300","100","0.2545"
"164180","164099","0","3300","100","0.31"
"164181","164099","0","3300","100","0.217"
"164182","164099","0","3300","100","0.155"
"164183","164099","0","3300","100","0.2545"
"164184","164099","0","3300","100","1.128"
"164185","164099","0","3300","100","0.8525"
"164186","164099","0","3300","100","0.3875"
"164187","164099","0","3300","100","0.6355"
"164188","164099","0","3300","200","2.976"
"164189","164099","0","3300","100","0.5645"
"164190","164099","0","3300","100","0.6045"
"164191","164099","0","3300","100","0.5025"
"164192","164099","0","3300","100","0.6045"
"164193","164099","0","3300","100","0.5025"
"164194","164099","0","3300","100","0.369"
"164195","164099","0","3300","100","0.369"
"164196","164099","0","3300","100","0.738"
"164197","164099","0","3300","100","2.012"
"164198","164099","0","3300","200","2.976"
"164199","164099","0","3300","100","0.31"
"164200","164099","0","3300","100","0.217"
"164201","164099","0","3300","100","0.155"
"164202","164099","0","3300","100","0.2545"
"164203","164099","0","3300","100","0.31"
"164204","164099","0","3300","100","0.217"
"164205","164099","0","3300","100","0.155"
"164206","164099","0","3300","100","0.2545"
"164207","164099","0","3300","100","1.776"
"164208","164099","0","3300","100","0.527"
"164209","164099","0","3300","100","0.1705"
"164210","164099","0","3300","100","0.2015"
"164211","164099","0","3300","100","0.431"
"164212","164099","0","3300","100","0.431"
"164213","164099","0","3300","100","0.6355"
"164214","164099","0","3300","100","0.5025"
"164215","164099","0","3300","100","0.6355"
"164216","164099","0","3300","100","0.5025"
"164217","164099","0","3300","200","2.976"
"164218","164099","0","3300","200","2.976"
"164219","164099","0","3300","100","0.6355"
"164220","164099","0","3300","100","0.5645"
"164221","164099","0","3300","100","0.524"
"164222","164099","0","3300","100","0.6355"
"164223","164099","0","3300","100","0.5025"
"164224","164099","0","3300","100","0.6355"
"164225","164099","0","3300","100","0.5645"
"164226","164099","0","3300","100","0.738"
"164227","164099","0","3300","100","0.738"
"164228","164099","0","3300","200","2.976"
"164229","164099","0","3300","100","0.31"
"164230","164099","0","3300","100","0.217"
"164231","164099","0","3300","100","0.155"
"164232","164099","0","3300","100","0.2545"
"164233","164099","0","3300","100","0.31"
"164234","164099","0","3300","100","0.217"
"164235","164099","0","3300","100","0.155"
"164236","164099","0","3300","100","0.2545"
"164237","164099","0","3300","100","0.738"
"164238","164099","0","3300","100","0.31"
"164239","164099","0","3300","100","0.217"
"164240","164099","0","3300","100","0.155"
"164241","164099","0","3300","100","0.2545"
"164242","164099","0","3300","100","0.31"
"164243","164099","0","3300","100","0.217"
"164244","164099","0","3300","100","0.155"
"164245","164099","0","3300","100","0.2545"
"164246","164099","0","3300","100","2.201"
"164247","164099","0","3300","100","0.3565"
"164248","164099","0","3300","100","0.217"
"164249","164099","0","3300","100","0.155"
"164250","164099","0","3300","100","0.2545"
"164251","164100","0","3300","400","16.158"
"164252","164100","0","3300","400","46.795"
"164253","164100","0","3300","400","15.3443"
"164254","164100","0","3300","200","4.488"
"164255","164100","0","3300","200","3.391"
"164256","164100","0","3300","200","3.053"
"164257","164100","0","3300","200","4.457"
"164258","164100","0","3300","200","4.488"
"164259","164100","0","3300","200","1.855"
"164260","164100","0","3300","200","4.567"
"164261","164100","0","3300","200","3.315"
"164262","164100","0","3300","200","3.122"
"164263","164100","0","3300","100","0.924"
"164264","164100","0","3300","100","0.924"
"164265","164100","0","3300","200","1.848"
"164266","164100","0","3300","100","2.232"
"164267","164100","0","3300","100","0.837"
"164268","164100","0","3300","100","0.3875"
"164269","164100","0","3300","200","2.976"
"164270","164100","0","3300","100","2.201"
"164271","164100","0","3300","500","5.58"
"164272","164100","0","3300","500","3.255"
"164273","164100","0","3300","400","48.8754"
"164274","164100","0","3300","500","5.58"
"164275","164100","0","3300","500","3.255"
"164276","164100","0","3300","500","5.58"
"164277","164100","0","3300","500","3.255"
"164278","164100","0","3300","500","5.58"
"164279","164100","0","3300","500","3.255"
"164280","164100","0","3300","500","5.58"
"164281","164100","0","3300","500","3.255"
"164282","164100","0","3300","500","5.58"
"164283","164100","0","3300","500","3.255"
"164284","164100","0","3300","500","2.79"
"164285","164100","0","3300","200","4.433"
"164286","164100","0","3300","500","2.79"
"164287","164100","0","3300","200","4.433"
"164288","164100","0","3300","500","2.79"
"164289","164100","0","3300","500","5.58"
"164290","164100","0","3300","500","3.255"
"164291","164100","0","3300","500","5.58"
"164292","164100","0","3300","500","3.255"
"164293","164100","0","3300","500","5.58"
"164294","164100","0","3300","500","3.255"
"164295","164100","0","3300","100","0.431"
"164296","164100","0","3300","100","0.431"
"164297","164100","0","3300","100","0.738"
"164298","164100","0","3300","100","2.201"
"164299","164100","0","3300","200","2.976"
"164300","164100","0","3300","100","0.31"
"164301","164100","0","3300","100","0.217"
"164302","164100","0","3300","100","0.155"
"164303","164100","0","3300","100","0.2545"
"164304","164100","0","3300","100","0.31"
"164305","164100","0","3300","100","0.217"
"164306","164100","0","3300","100","0.155"
"164307","164100","0","3300","100","0.2545"
"164308","164100","0","3300","100","0.31"
"164309","164100","0","3300","100","0.217"
"164310","164100","0","3300","100","0.155"
"164311","164100","0","3300","100","0.2545"
"164312","164100","0","3300","200","2.976"
"164313","164100","0","3300","100","0.738"
"164314","164100","0","3300","100","2.201"
"164315","164100","0","3300","200","2.976"
"164316","164100","0","3300","100","0.31"
"164317","164100","0","3300","100","0.217"
"164318","164100","0","3300","100","0.155"
"164319","164100","0","3300","100","0.2545"
"164320","164100","0","3300","100","0.31"
"164321","164100","0","3300","100","0.217"
"164322","164100","0","3300","100","0.155"
