ID,LEVEL_ID,ELEVATION,WINDOW_FORM,WINDOW_STYLE,WIDTH,HEIGHT,TAPERING,AREA,PERIMETER,IMPOST_LENGTH
"165441","164100","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165442","164100","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165443","164100","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165444","164100","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165445","164100","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165446","164100","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165447","164100","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165448","164100","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165449","164100","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165450","164100","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165451","164100","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165452","164100","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165453","164100","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165454","164100","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165455","164100","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165456","164100","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165457","164100","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165458","164100","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165459","164100","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165460","164100","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165468","164100","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165469","164100","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165470","164100","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165471","164100","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165472","164100","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165473","164100","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165474","164100","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165475","164100","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165476","164100","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165477","164100","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165478","164100","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165479","164100","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165480","164100","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165529","164101","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165530","164101","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165531","164101","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165532","164101","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165533","164101","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165534","164101","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165535","164101","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165536","164101","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165537","164101","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165538","164101","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165539","164101","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165540","164101","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165541","164101","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165542","164101","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165543","164101","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165544","164101","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165545","164101","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165546","164101","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165547","164101","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165548","164101","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165549","164101","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165550","164101","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165551","164101","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165559","164101","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165560","164101","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165561","164101","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165562","164101","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165563","164101","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165564","164101","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165565","164101","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165566","164101","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165567","164101","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165568","164101","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165569","164101","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165570","164101","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165571","164101","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165620","164102","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165621","164102","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165622","164102","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165623","164102","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165624","164102","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165625","164102","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165626","164102","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165627","164102","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165628","164102","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165629","164102","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165630","164102","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165631","164102","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165632","164102","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165633","164102","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165634","164102","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165635","164102","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165636","164102","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165637","164102","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165638","164102","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165639","164102","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165640","164102","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165641","164102","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165642","164102","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165650","164102","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165651","164102","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165652","164102","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165653","164102","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165654","164102","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165655","164102","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165656","164102","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165657","164102","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165658","164102","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165659","164102","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165660","164102","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165661","164102","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165662","164102","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165711","164103","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165712","164103","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165713","164103","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165714","164103","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165715","164103","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165716","164103","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165717","164103","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165718","164103","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165719","164103","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165720","164103","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165721","164103","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165722","164103","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165723","164103","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165724","164103","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165725","164103","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165726","164103","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165727","164103","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165728","164103","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165729","164103","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165730","164103","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165731","164103","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165732","164103","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165733","164103","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165741","164103","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165742","164103","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165743","164103","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165744","164103","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165745","164103","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165746","164103","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165747","164103","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165748","164103","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165749","164103","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165750","164103","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165751","164103","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165752","164103","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165753","164103","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165802","164104","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165803","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165804","164104","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165805","164104","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165806","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165807","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165808","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165809","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165810","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165811","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165812","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165813","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165814","164104","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165815","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165816","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165817","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165818","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165819","164104","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165820","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165821","164104","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165822","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165823","164104","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165824","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165832","164104","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165833","164104","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165834","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165835","164104","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165836","164104","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165837","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165838","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165839","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165840","164104","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165841","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165842","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165843","164104","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165844","164104","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165893","164105","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165894","164105","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165895","164105","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165896","164105","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165897","164105","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165898","164105","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165899","164105","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165900","164105","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165901","164105","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165902","164105","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165903","164105","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165904","164105","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165905","164105","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165906","164105","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165907","164105","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165908","164105","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165909","164105","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165910","164105","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165911","164105","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165912","164105","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165913","164105","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165914","164105","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165915","164105","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165923","164105","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165924","164105","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165925","164105","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165926","164105","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165927","164105","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165928","164105","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165929","164105","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165930","164105","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165931","164105","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165932","164105","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165933","164105","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165934","164105","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165935","164105","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165984","164106","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165985","164106","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165986","164106","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165987","164106","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165988","164106","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165989","164106","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165990","164106","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165991","164106","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165992","164106","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165993","164106","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165994","164106","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165995","164106","550","2","2","2200","2200","0","3.80133","6.9115","0"
"165996","164106","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165997","164106","900","2","2","1500","1500","0","1.76715","4.71239","0"
"165998","164106","750","2","2","1800","1800","0","2.54469","5.65487","0"
"165999","164106","550","2","2","2200","2200","0","3.80133","6.9115","0"
"166000","164106","550","2","2","2200","2200","0","3.80133","6.9115","0"
"166001","164106","750","2","2","1800","1800","0","2.54469","5.65487","0"
"166002","164106","550","2","2","2200","2200","0","3.80133","6.9115","0"
"166003","164106","750","2","2","1800","1800","0","2.54469","5.65487","0"
"166004","164106","900","2","2","1500","1500","0","1.76715","4.71239","0"
"166005","164106","750","2","2","1800","1800","0","2.54469","5.65487","0"
"166006","164106","900","2","2","1500","1500","0","1.76715","4.71239","0"
"166014","164106","900","2","2","1500","1500","0","1.76715","4.71239","0"
"166015","164106","750","2","2","1800","1800","0","2.54469","5.65487","0"
"166016","164106","550","2","2","2200","2200","0","3.80133","6.9115","0"
"166017","164106","750","2","2","1800","1800","0","2.54469","5.65487","0"
"166018","164106","900","2","2","1500","1500","0","1.76715","4.71239","0"
"166019","164106","900","2","2","1500","1500","0","1.76715","4.71239","0"
"166020","164106","750","2","2","1800","1800","0","2.54469","5.65487","0"
"166021","164106","750","2","2","1800","1800","0","2.54469","5.65487","0"
"166022","164106","750","2","2","1800","1800","0","2.54469","5.65487","0"
"166023","164106","750","2","2","1800","1800","0","2.54469","5.65487","0"
"166024","164106","750","2","2","1800","1800","0","2.54469","5.65487","0"
"166025","164106","900","2","2","1500","1500","0","1.76715","4.71239","0"
"166026","164106","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168084","166524","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168085","166524","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168086","166524","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168087","166524","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168088","166524","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168089","166524","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168090","166524","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168091","166524","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168092","166524","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168093","166524","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168094","166524","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168095","166524","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168096","166524","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168097","166524","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168098","166524","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168099","166524","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168100","166524","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168101","166524","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168102","166524","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168103","166524","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168104","166524","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168105","166524","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168106","166524","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168114","166524","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168115","166524","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168116","166524","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168117","166524","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168118","166524","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168119","166524","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168120","166524","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168121","166524","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168122","166524","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168123","166524","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168124","166524","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168125","166524","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168126","166524","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168175","166525","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168176","166525","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168177","166525","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168178","166525","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168179","166525","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168180","166525","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168181","166525","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168182","166525","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168183","166525","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168184","166525","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168185","166525","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168186","166525","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168187","166525","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168188","166525","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168189","166525","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168190","166525","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168191","166525","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168192","166525","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168193","166525","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168194","166525","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168195","166525","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168196","166525","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168197","166525","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168205","166525","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168206","166525","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168207","166525","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168208","166525","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168209","166525","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168210","166525","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168211","166525","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168212","166525","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168213","166525","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168214","166525","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168215","166525","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168216","166525","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168217","166525","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168266","166526","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168267","166526","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168268","166526","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168269","166526","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168270","166526","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168271","166526","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168272","166526","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168273","166526","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168274","166526","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168275","166526","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168276","166526","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168277","166526","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168278","166526","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168279","166526","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168280","166526","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168281","166526","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168282","166526","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168283","166526","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168284","166526","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168285","166526","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168286","166526","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168287","166526","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168288","166526","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168296","166526","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168297","166526","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168298","166526","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168299","166526","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168300","166526","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168301","166526","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168302","166526","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168303","166526","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168304","166526","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168305","166526","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168306","166526","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168307","166526","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168308","166526","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168357","166527","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168358","166527","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168359","166527","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168360","166527","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168361","166527","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168362","166527","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168363","166527","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168364","166527","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168365","166527","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168366","166527","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168367","166527","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168368","166527","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168369","166527","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168370","166527","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168371","166527","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168372","166527","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168373","166527","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168374","166527","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168375","166527","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168376","166527","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168377","166527","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168378","166527","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168379","166527","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168387","166527","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168388","166527","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168389","166527","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168390","166527","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168391","166527","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168392","166527","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168393","166527","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168394","166527","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168395","166527","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168396","166527","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168397","166527","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168398","166527","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168399","166527","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168448","166528","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168449","166528","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168450","166528","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168451","166528","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168452","166528","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168453","166528","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168454","166528","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168455","166528","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168456","166528","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168457","166528","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168458","166528","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168459","166528","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168460","166528","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168461","166528","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168462","166528","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168463","166528","550","2","2","2200","2200","0","3.80133","6.9115","0"
